시도교육청,지역교육청,지역,학교명,설립구분,오후돌봄운영교실수,오후돌봄참여학생수,저녁돌봄운영교실수,저녁돌봄참여학생수,1-4학년 학생수,방과후학교 연계형돌봄운영교실수,방과후학교 연계형돌봄참여학생수,5-6학년 학생수
경상남도교육청,양산교육지원청,경상남도 양산시,상북초등학교,공립,2,39,0,0,165,0,0,108
경상남도교육청,양산교육지원청,경상남도 양산시,서남초등학교,공립,2,56,0,0,385,0,0,174
경상남도교육청,양산교육지원청,경상남도 양산시,서창초등학교,공립,1,23,0,0,245,0,0,113
경상남도교육청,양산교육지원청,경상남도 양산시,소토초등학교,공립,1,25,0,0,136,0,0,63
경상남도교육청,양산교육지원청,경상남도 양산시,신기초등학교,공립,1,29,0,0,196,0,0,90
경상남도교육청,양산교육지원청,경상남도 양산시,양산초등학교,공립,2,45,1,13,174,0,0,122
경상남도교육청,양산교육지원청,경상남도 양산시,양주초등학교,공립,1,29,0,0,258,0,0,146
경상남도교육청,양산교육지원청,경상남도 양산시,어곡초등학교,공립,2,37,0,0,187,0,0,88
경상남도교육청,양산교육지원청,경상남도 양산시,영천초등학교,공립,1,24,0,0,30,0,0,13
경상남도교육청,양산교육지원청,경상남도 양산시,오봉초등학교,공립,2,45,0,0,211,0,0,149
경상남도교육청,양산교육지원청,경상남도 양산시,용연초등학교,공립,1,11,0,0,18,0,0,17
경상남도교육청,양산교육지원청,경상남도 양산시,웅상초등학교,공립,2,51,0,0,552,0,0,192
경상남도교육청,양산교육지원청,경상남도 양산시,원동초등학교,공립,1,5,0,0,9,0,0,10
경상남도교육청,양산교육지원청,경상남도 양산시,원동초등학교이천분교장,공립,0,0,0,0,9,0,0,8
경상남도교육청,양산교육지원청,경상남도 양산시,좌삼초등학교,공립,1,27,0,0,34,0,0,2
경상남도교육청,양산교육지원청,경상남도 양산시,중부초등학교,공립,2,51,0,0,441,0,0,275
경상남도교육청,양산교육지원청,경상남도 양산시,천성초등학교,공립,2,50,0,0,263,0,0,153
경상남도교육청,양산교육지원청,경상남도 양산시,평산초등학교,공립,1,24,0,0,480,0,0,261
경상남도교육청,양산교육지원청,경상남도 양산시,하북초등학교,공립,1,22,0,0,107,0,0,69
경상남도교육청,양산교육지원청,경상남도 양산시,화제초등학교,공립,1,22,0,0,56,0,0,36
경상남도교육청,의령교육지원청,경상남도 의령군,가례초등학교,공립,1,3,0,0,10,0,0,6
경상남도교육청,의령교육지원청,경상남도 의령군,궁류초등학교,공립,1,3,0,0,10,1,16,9
경상남도교육청,의령교육지원청,경상남도 의령군,낙서초등학교,공립,1,6,0,0,10,1,3,5
경상남도교육청,의령교육지원청,경상남도 의령군,남산초등학교,공립,2,32,0,0,81,1,23,34
경상남도교육청,의령교육지원청,경상남도 의령군,대의초등학교,공립,1,7,0,0,12,0,0,4
경상남도교육청,의령교육지원청,경상남도 의령군,부림초등학교봉수분교장,공립,1,3,0,0,4,1,5,4
경상남도교육청,의령교육지원청,경상남도 의령군,부림초등학교,공립,1,21,0,0,58,0,0,27
경상남도교육청,의령교육지원청,경상남도 의령군,용덕초등학교,공립,1,11,0,0,22,0,0,11
경상남도교육청,의령교육지원청,경상남도 의령군,유곡초등학교,공립,1,13,0,0,6,0,0,7
경상남도교육청,의령교육지원청,경상남도 의령군,의령초등학교,공립,3,85,0,0,236,0,0,110
경상남도교육청,의령교육지원청,경상남도 의령군,정곡초등학교,공립,1,3,0,0,11,0,0,4
경상남도교육청,의령교육지원청,경상남도 의령군,지정초등학교,공립,1,13,0,0,12,0,0,9
경상남도교육청,의령교육지원청,경상남도 의령군,칠곡초등학교,공립,1,8,0,0,8,0,0,6
경상남도교육청,의령교육지원청,경상남도 의령군,화정초등학교,공립,1,7,0,0,16,0,0,13
경상남도교육청,진주교육지원청,경상남도 진주시,가람초등학교,공립,2,59,0,0,463,0,0,227
경상남도교육청,진주교육지원청,경상남도 진주시,관봉초등학교,공립,1,38,0,0,63,0,0,24
경상남도교육청,진주교육지원청,경상남도 진주시,금곡초등학교,공립,1,17,0,0,42,0,0,21
경상남도교육청,진주교육지원청,경상남도 진주시,금산초등학교,공립,3,77,0,0,557,0,0,309
경상남도교육청,진주교육지원청,경상남도 진주시,금성초등학교,공립,2,61,0,0,351,0,0,199
경상남도교육청,진주교육지원청,경상남도 진주시,남강초등학교,공립,2,61,0,0,329,0,0,188
경상남도교육청,진주교육지원청,경상남도 진주시,내동초등학교,공립,2,48,0,0,146,0,0,74
경상남도교육청,진주교육지원청,경상남도 진주시,대곡초등학교,공립,1,12,0,0,32,0,0,19
경상남도교육청,진주교육지원청,경상남도 진주시,도동초등학교,공립,3,102,1,14,434,0,0,257
경상남도교육청,진주교육지원청,경상남도 진주시,동진초등학교,공립,3,91,0,0,349,0,0,216
경상남도교육청,진주교육지원청,경상남도 진주시,망경초등학교,공립,1,25,0,0,170,0,0,99
경상남도교육청,진주교육지원청,경상남도 진주시,문산초등학교,공립,2,59,0,0,294,0,0,137
경상남도교육청,진주교육지원청,경상남도 진주시,반성초등학교,공립,1,21,0,0,74,0,0,28
경상남도교육청,진주교육지원청,경상남도 진주시,배영초등학교,공립,2,52,0,0,353,0,0,209
경상남도교육청,진주교육지원청,경상남도 진주시,봉곡초등학교,공립,2,45,0,0,155,0,0,122
경상남도교육청,진주교육지원청,경상남도 진주시,봉래초등학교,공립,2,55,0,0,229,0,0,142
경상남도교육청,진주교육지원청,경상남도 진주시,봉원초등학교,공립,2,50,0,0,208,0,0,148
경상남도교육청,진주교육지원청,경상남도 진주시,사봉초등학교,공립,1,8,0,0,20,2,12,11
경상남도교육청,진주교육지원청,경상남도 진주시,선학초등학교,공립,2,51,0,0,251,0,0,152
경상남도교육청,진주교육지원청,경상남도 진주시,수곡초등학교,공립,1,23,0,0,48,0,0,21
경상남도교육청,진주교육지원청,경상남도 진주시,수정초등학교,공립,2,58,0,0,788,0,0,289
경상남도교육청,진주교육지원청,경상남도 진주시,신안초등학교,공립,2,58,0,0,354,0,0,215
경상남도교육청,진주교육지원청,경상남도 진주시,신진초등학교,공립,2,50,0,0,468,0,0,288
경상남도교육청,진주교육지원청,경상남도 진주시,미천초등학교,공립,1,11,0,0,19,0,0,11
경상남도교육청,진주교육지원청,경상남도 진주시,예하초등학교,공립,1,26,0,0,60,0,0,31
경상남도교육청,진주교육지원청,경상남도 진주시,명석초등학교,공립,1,29,0,0,73,0,0,25
경상남도교육청,진주교육지원청,경상남도 진주시,이반성초등학교,공립,1,10,0,0,14,0,0,10
경상남도교육청,진주교육지원청,경상남도 진주시,장재초등학교,공립,3,83,0,0,709,0,0,273
경상남도교육청,진주교육지원청,경상남도 진주시,정촌초등학교,공립,1,29,0,0,492,0,0,246
경상남도교육청,진주교육지원청,경상남도 진주시,진주초등학교,공립,2,52,0,0,210,0,0,112
경상남도교육청,진주교육지원청,경상남도 진주시,지수초등학교,공립,1,7,0,0,26,0,0,9
경상남도교육청,진주교육지원청,경상남도 진주시,진성초등학교,공립,1,8,0,0,15,1,19,9
경상남도교육청,진주교육지원청,경상남도 진주시,집현초등학교,공립,2,53,0,0,149,0,0,72
경상남도교육청,진주교육지원청,경상남도 진주시,천전초등학교,공립,2,48,0,0,240,0,0,145
경상남도교육청,진주교육지원청,경상남도 진주시,촉석초등학교,공립,2,59,0,0,490,0,0,266
경상남도교육청,진주교육지원청,경상남도 진주시,평거초등학교,공립,2,57,0,0,198,0,0,122
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,경화초등학교,공립,2,52,0,0,339,0,0,201
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,진해남산초등학교,공립,1,29,0,0,186,0,0,83
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,대야초등학교,공립,1,17,0,0,175,1,8,103
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,덕산초등학교,공립,2,59,0,0,748,0,0,384
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,도천초등학교,공립,2,51,0,0,586,0,0,302
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,동부초등학교,공립,3,71,0,0,456,0,0,240
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,안청초등학교,공립,2,58,0,0,920,0,0,426
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,용원초등학교,공립,2,40,0,0,127,0,0,66
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,웅동초등학교,공립,2,49,0,0,349,0,0,184
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,웅천초등학교,공립,2,46,0,0,208,1,16,61
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,자은초등학교,공립,1,34,0,0,327,0,0,171
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,제황초등학교,공립,1,24,0,0,115,0,0,63
경상남도교육청,창원교육지원청,경상남도 창원시 진해구,진해중앙초등학교,공립,1,32,0,0,257,0,0,126
경상남도교육청,창녕교육지원청,경상남도 창녕군,계창초등학교,공립,1,18,0,0,17,4,12,15
경상남도교육청,창녕교육지원청,경상남도 창녕군,고암초등학교,공립,1,19,0,0,27,0,0,15
경상남도교육청,창녕교육지원청,경상남도 창녕군,길곡초등학교,공립,1,9,0,0,17,0,0,9
경상남도교육청,창녕교육지원청,경상남도 창녕군,남지초등학교,공립,2,52,0,0,268,0,0,112
경상남도교육청,창녕교육지원청,경상남도 창녕군,창녕성산초등학교,공립,1,6,0,0,10,0,0,6
경상남도교육청,창녕교육지원청,경상남도 창녕군,대지초등학교,공립,1,24,0,0,46,0,0,34
경상남도교육청,창녕교육지원청,경상남도 창녕군,대합초등학교,공립,1,26,0,0,45,0,0,27
경상남도교육청,창녕교육지원청,경상남도 창녕군,도천초등학교,공립,1,20,0,0,34,0,0,18
경상남도교육청,창녕교육지원청,경상남도 창녕군,동포초등학교,공립,1,27,0,0,208,0,0,112
경상남도교육청,창녕교육지원청,경상남도 창녕군,명덕초등학교,공립,2,62,0,0,259,0,0,135
경상남도교육청,창녕교육지원청,경상남도 창녕군,부곡초등학교,공립,1,20,0,0,44,0,0,29
경상남도교육청,창녕교육지원청,경상남도 창녕군,부곡초등학교학포분교장,공립,1,11,0,0,8,0,0,3
경상남도교육청,창녕교육지원청,경상남도 창녕군,영산초등학교,공립,2,31,0,0,117,0,0,60
경상남도교육청,창녕교육지원청,경상남도 창녕군,유어초등학교,공립,1,9,0,0,8,0,0,1
경상남도교육청,창녕교육지원청,경상남도 창녕군,이방초등학교,공립,1,20,0,0,8,0,0,10
경상남도교육청,창녕교육지원청,경상남도 창녕군,장마초등학교,공립,1,19,0,0,17,0,0,12
경상남도교육청,창녕교육지원청,경상남도 창녕군,장천초등학교,공립,1,10,0,0,4,0,0,8
경상남도교육청,창녕교육지원청,경상남도 창녕군,창녕초등학교,공립,3,69,0,0,357,0,0,154
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,창원남산초등학교,공립,1,26,0,0,94,0,0,48
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,남양초등학교,공립,3,97,0,0,800,0,0,434
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,남정초등학교,공립,2,50,0,0,272,1,8,102
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,내동초등학교,공립,1,30,0,0,213,0,0,107
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,대방초등학교,공립,3,73,0,0,513,1,10,279
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,대산초등학교,공립,1,16,0,0,41,0,0,20
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,대암초등학교,공립,2,53,0,0,293,0,0,162
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,대원초등학교,공립,1,33,0,0,200,1,5,110
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,도계초등학교,공립,3,88,0,0,547,1,22,272
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,동산초등학교,공립,1,31,0,0,262,0,0,166
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,명서초등학교,공립,2,50,0,0,294,0,0,167
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,반송초등학교,공립,4,116,0,0,852,0,0,470
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,봉강초등학교,공립,1,18,0,0,32,1,18,22
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,봉림초등학교,공립,3,65,0,0,302,0,0,180
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,북면초등학교,공립,3,87,0,0,659,1,6,226
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,북면초등학교승산분교장,공립,0,0,0,0,4,0,0,11
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,사파초등학교,공립,2,45,0,0,282,0,0,178
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,사화초등학교,공립,3,93,0,0,622,1,9,351
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,상북초등학교,공립,2,61,0,0,258,0,0,137
경상남도교육청,창원교육지원청,경상남도 창원시 성산구,성주초등학교,공립,2,60,0,0,329,0,0,149
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,소답초등학교,공립,3,88,0,0,283,0,0,171
경상남도교육청,창원교육지원청,경상남도 창원시 의창구,신등초등학교,공립,1,20,0,0,47,0,0,16
