시도교육청,지역교육청,지역,학교명,설립구분,인적자원운용,학생복지/교육격차해소,기본적교육활동,선택적교육활동,교육활동지원,학교일반운영,학교시설확충,학교재무활동
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울신답초등학교,공립,"41,973,000","30,485,000","110,524,000","39,550,000","118,537,000","188,480,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울신묵초등학교,공립,"34,000,000","56,618,000","75,890,000","60,100,000","106,793,000","178,454,000",0,"628,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울신현초등학교,공립,"47,703,000","422,239,000","75,832,000","381,620,000","85,674,000","219,422,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울안평초등학교,공립,"59,520,000","697,183,000","102,993,000","41,365,000","109,999,000","289,612,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울용두초등학교,공립,"32,480,000","339,750,000","64,625,000","61,192,000","93,573,000","241,003,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울원묵초등학교,공립,"56,010,000","119,872,000","89,998,000","46,188,000","121,771,000","248,142,000",0,"5,000,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울이문초등학교,공립,"45,610,000","43,239,000","158,125,000","80,145,000","139,658,000","254,168,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울장평초등학교,공립,"51,770,000","744,580,000","107,178,000","37,194,000","124,067,000","321,385,000","7,000,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울전곡초등학교,공립,"31,900,000","698,217,000","86,174,000","120,503,000","90,840,000","456,451,000","50,948,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울전농초등학교,공립,"40,565,000","686,745,000","230,798,000","669,773,000","101,427,000","184,409,000","2,000,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울전동초등학교,공립,"48,050,000","125,722,000","256,614,000","405,504,000","102,714,000","224,430,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울종암초등학교,공립,"42,828,000","50,695,000","116,590,000","47,867,000","93,091,000","210,497,000",0,"3,664,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울중곡초등학교,공립,"68,755,000","790,129,000","303,100,000","696,127,000","164,332,000","439,063,000","40,000,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울중랑초등학교,공립,"46,306,000","598,589,000","261,458,000","563,990,000","98,990,000","277,455,000","13,071,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울중목초등학교,공립,"35,795,000","328,695,000","82,309,000","37,737,000","107,928,000","288,744,000",0,"400,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울중화초등학교,공립,"65,300,000","127,975,000","131,642,000","622,691,000","179,102,000","222,264,000",0,"2,000,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,서울중흥초등학교,공립,"33,250,000","252,857,000","103,485,000","140,265,000","91,626,000","204,378,000",0,"4,250,000"
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울청량초등학교,공립,"52,864,000","1,188,952,000","297,702,000","696,505,000","91,790,000","335,725,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울홍릉초등학교,공립,"11,360,000","45,656,000","61,596,000","37,211,000","92,399,000","206,680,000","10,355,000",0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울홍파초등학교,공립,"31,130,000","271,000,000","93,657,000","43,464,000","100,675,000","211,299,000",0,0
서울특별시교육청,서울특별시동부교육지원청,서울특별시 동대문구,서울휘경초등학교,공립,"31,960,000","106,552,000","99,323,000","33,665,000","103,289,000","205,149,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울강남초등학교,공립,"64,438,000","120,631,000","184,942,000","594,044,000","113,900,000","293,967,000",0,"500,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울관악초등학교,공립,"66,947,000","30,038,000","145,772,000","36,515,000","76,958,000","326,273,000","31,171,000","16,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울구암초등학교,공립,"71,800,000","106,752,000","144,006,000","24,382,000","121,456,000","286,393,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울난곡초등학교,공립,"37,250,000","427,653,000","152,488,000","222,965,000","91,659,000","206,295,000","26,000,000","5,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울난우초등학교,공립,"40,110,000","679,562,000","107,361,000","40,355,000","94,236,000","261,048,000","10,000,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울난향초등학교,공립,"53,040,000","89,223,000","115,111,000","76,280,000","106,129,000","506,805,000","52,400,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울남부초등학교,공립,"37,383,000","465,958,000","94,359,000","76,416,000","80,400,000","256,194,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울남사초등학교,공립,"36,833,000","392,062,000","80,859,000","34,638,000","101,566,000","217,211,000","1,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울남성초등학교,공립,"39,245,000","504,080,000","234,227,000","657,701,000","112,798,000","165,165,000","10,000,000","5,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울노량진초등학교,공립,"30,070,000","38,416,000","171,690,000","309,427,000","85,007,000","205,418,000","14,762,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울당곡초등학교,공립,"11,940,000","117,539,000","284,185,000","821,887,000","96,826,000","260,329,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울대림초등학교,공립,"61,230,000","51,775,000","216,079,000","653,711,000","91,018,000","291,410,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울동작초등학교,공립,"27,530,000","310,991,000","69,200,000","41,590,000","86,256,000","232,811,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울문창초등학교,공립,"34,990,000","481,766,000","104,658,000","32,070,000","81,504,000","296,166,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울미성초등학교,공립,"55,907,000","604,347,000","116,570,000","81,719,000","131,629,000","216,522,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울본동초등학교,공립,"23,265,000","165,118,000","84,137,000","37,165,000","76,788,000","202,211,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울봉천초등학교,공립,"40,500,000","653,522,000","255,172,000","506,146,000","95,197,000","234,471,000",0,"1,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울사당초등학교,공립,"42,100,000","68,836,000","231,403,000","507,234,000","104,132,000","213,175,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울삼성초등학교,공립,"30,090,000","237,083,000","108,954,000","266,041,000","89,187,000","194,008,000",0,"1,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울상도초등학교,공립,"62,300,000","88,167,000","127,719,000","382,429,000","136,842,000","195,482,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신길초등학교,공립,"63,220,000","924,876,000","360,012,000","1,058,092,000","127,910,000","269,274,000",0,"1,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신남성초등학교,공립,"34,530,000","412,207,000","150,189,000","474,079,000","102,209,000","182,229,000","10,000,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신림초등학교,공립,"6,330,000","478,734,000","128,218,000","10,400,000","97,952,000","304,829,000",0,"5,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신봉초등학교,공립,"35,450,000","35,118,000","178,014,000","265,416,000","89,424,000","210,124,000","5,000,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울신상도초등학교,공립,"62,759,000","75,300,000","98,310,000","50,818,000","118,470,000","283,230,000","2,400,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신성초등학교,공립,"43,980,000","67,564,000","83,952,000","36,365,000","106,507,000","250,304,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울신우초등학교,공립,"30,470,000","404,858,000","166,265,000","327,865,000","112,238,000","216,696,000","2,200,000","3,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울영본초등학교,공립,"47,880,000","666,654,000","115,354,000","33,116,000","93,933,000","267,052,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울영화초등학교,공립,"39,130,000","365,103,000","224,672,000","303,521,000","94,910,000","218,100,000","13,900,000",0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울원당초등학교,공립,"27,630,000","138,356,000","121,542,000","38,532,000","86,474,000","222,171,000",0,"3,000,000"
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 관악구,서울원신초등학교,공립,"33,950,000","93,216,000","162,420,000","93,100,000","94,318,000","182,947,000",0,0
서울특별시교육청,서울특별시동작관악교육지원청,서울특별시 동작구,서울은로초등학교,공립,"32,570,000","501,010,000","161,504,000","82,230,000","103,332,000","247,137,000",0,0
